台帳ID,管理対象ID,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,都道府県,所在地,保管施設の名称,所有者名,管理団体又は責任者,緯度,経度
"101","00005398","ＪＲ小樽駅プラットホーム","","登録有形文化財(建造物)","交通","その他工作","","昭和前","20060327","","北海道","北海道小樽市稲穂2-22-15","","北海道旅客鉄道株式会社","","43.19771751","140.99354665"
"101","00005397","ＪＲ小樽駅本屋","","登録有形文化財(建造物)","交通","建築物","","昭和前","20060327","","北海道","北海道小樽市稲穂2-22-15","","北海道旅客鉄道株式会社","","43.19764691","140.99372864"
"101","00002498","あさでん春光整備工場（旧陸軍第七師団騎兵第七連隊覆馬場）","","登録有形文化財(建造物)","その他","建築物","","明治","20011120","","北海道","北海道旭川市春光3条7丁目231","","旭川電気軌道株式会社","","43.80292100","142.37069700"
"101","00001841","エドウィン・ダン記念館（旧北海道庁真駒内種畜場事務所）","","登録有形文化財(建造物)","産業1次","建築物","","明治","20000926","","北海道","北海道札幌市南区真駒内泉町1-6-1","","札幌市","","42.98898587","141.35236232"
"101","00004487","ニッカウヰスキー北海道工場リキュール棟","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18675841","140.79111175"
"101","00004491","ニッカウヰスキー北海道工場旧竹鶴邸","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18583144","140.79066327"
"101","00004490","ニッカウヰスキー北海道工場研究室","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18653096","140.79086848"
"101","00004683","ニッカウヰスキー北海道工場事務所棟","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18730900","140.79184000"
"101","00004485","ニッカウヰスキー北海道工場蒸溜棟","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18691300","140.79135100"
"101","00004488","ニッカウヰスキー北海道工場第一乾燥塔","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18740500","140.79122900"
"101","00004492","ニッカウヰスキー北海道工場第一貯蔵庫","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18530220","140.79056896"
"101","00004489","ニッカウヰスキー北海道工場第二乾燥塔","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18733996","140.79112438"
"101","00004486","ニッカウヰスキー北海道工場貯蔵棟","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20050209","","北海道","北海道余市郡余市町黒川町7-6-1、7-95","","ニッカウヰスキー株式会社","","43.18684400","140.79124500"
"101","00001650","プレイリー・ハウス（旧佐田邸）","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20000428","","北海道","北海道函館市元町32-43他","","","","41.76512500","140.71176774"
"101","00010713","旭川市市民活動交流センターホール棟（旧国鉄旭川車両センター第二木機職場）","","登録有形文化財(建造物)","交通","建築物","","明治","20151117","","北海道","北海道旭川市宮前一条三丁目13","","旭川市","","43.75683100","142.37177600"
"101","00010712","旭川市市民活動交流センター市民活動支援棟（旧国鉄旭川車両センター木機乾燥場）","","登録有形文化財(建造物)","交通","建築物","","明治","20151117","","北海道","北海道旭川市宮前一条三丁目13","","旭川市","","43.75701100","142.37116700"
"101","00004685","遺愛学院（旧遺愛女学校）謝恩館","","登録有形文化財(建造物)","学校","建築物","","大正","20050712","","北海道","北海道函館市杉並町64-1","","学校法人遺愛学院","","41.78723500","140.75764500"
"101","00002734","遺愛学院講堂","","登録有形文化財(建造物)","学校","建築物","","昭和前","20020625","","北海道","北海道函館市杉並町64-1","","学校法人遺愛学院","","41.78751800","140.75717200"
"101","00010088","遠藤家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","大正","20141007","","北海道","北海道札幌市中央区南6条西5-18他","","","","43.05324700","141.35104400"
"101","00010089","遠藤家住宅蔵","","登録有形文化財(建造物)","住宅","建築物","","大正","20141007","","北海道","北海道札幌市中央区南6条西5-18他","","","","43.05324700","141.35104400"
"101","00010090","遠藤家住宅南石蔵","","登録有形文化財(建造物)","住宅","建築物","","大正","20141007","","北海道","北海道札幌市中央区南6条西5-18他","","","","43.05324700","141.35104400"
"101","00010092","遠藤家住宅表門","","登録有形文化財(建造物)","住宅","その他工作","","大正","20141007","","北海道","北海道札幌市中央区南6条西5-18","","","","43.05310572","141.35116023"
"101","00010093","遠藤家住宅塀","","登録有形文化財(建造物)","住宅","その他工作","","大正","20141007","","北海道","北海道札幌市中央区南6条西5-18","","","","43.05329612","141.35089650"
"101","00010091","遠藤家住宅北石蔵","","登録有形文化財(建造物)","住宅","建築物","","大正","20141007","","北海道","北海道札幌市中央区南6条西5-18他","","","","43.05324700","141.35104400"
"101","00011612","宮本商産旧本社ビル","","登録有形文化財(建造物)","産業3次","建築物","","大正","20170628","","北海道","北海道帯広市西二条南五丁目1他","","宮本商産株式会社","","42.92650889","143.20110083"
"101","00009569","旧岡田家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20130621","","北海道","北海道旭川市5条通16-1099他","","一般財団法人旧岡田邸２００年財団","","43.76616165","142.37386221"
"101","00009570","旧岡田家住宅蔵","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20130621","","北海道","北海道旭川市5条通16-1099他","","一般財団法人旧岡田邸２００年財団","","43.76600461","142.37376703"
"101","00000557","旧国鉄根北線越川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","19980723","","北海道","北海道斜里郡斜里町字越川245-8他","","斜里町","","43.84710939","144.80115869"
"101","00003020","旧国鉄士幌線音更トンネル","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","20030131","","北海道","北海道河東郡上士幌町字幌加2-6","","上士幌町","","43.43784553","143.15076544"
"101","00011613","旧国鉄士幌線糠平川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和中","20170628","","北海道","北海道河東郡上士幌町字ぬかびら源泉郷48-3～49-6","","上士幌町","","43.23264722","143.29623306"
"101","00011614","旧国鉄士幌線三の沢橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和中","20170628","","北海道","北海道河東郡上士幌町字ぬかびら源泉郷51-9～20-6","","上士幌町","","43.23264722","143.29623306"
"101","00001213","旧国鉄士幌線十三の沢橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","19990823","","北海道","北海道河東郡上士幌町字幌加4-4","","上士幌町","","43.49294162","143.14450743"
"101","00001212","旧国鉄士幌線第五音更川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","19990823","","北海道","北海道河東郡上士幌町字幌加2-8、3-1","","上士幌町","","43.45353862","143.14700056"
"101","00001211","旧国鉄士幌線第三音更川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","19990823","","北海道","北海道河東郡上士幌町字黒石平51-1、52","","上士幌町","","43.35588376","143.25884616"
"101","00003019","旧国鉄士幌線第六音更川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","20030131","","北海道","北海道河東郡上士幌町字幌加3-2、4-1","","上士幌町","","43.46585096","143.14606183"
"101","00011615","旧国鉄士幌線幌加駅プラットホーム","","登録有形文化財(建造物)","交通","その他工作物","","昭和前","20170628","","北海道","北海道河東郡上士幌町字幌加2-7","","上士幌町","","43.23264722","143.29623306"
"101","00001210","旧国鉄士幌線勇川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","19990823","","北海道","北海道河東郡上士幌町字黒石平48-2、49","","上士幌町","","43.34202298","143.27469489"
"101","00002195","旧国鉄富内線富内駅プラットフォーム","","登録有形文化財(建造物)","交通","その他工作","","大正","20010828","","北海道","北海道勇払郡むかわ町字穂別富内81-1","","穂別町","","42.78352450","142.22026585"
"101","00002196","旧国鉄富内線富内駅構内線路","","登録有形文化財(建造物)","交通","土木構造物","","大正","20010828","","北海道","北海道勇払郡むかわ町字穂別富内81-1","","穂別町","","42.78355782","142.22023611"
"101","00002194","旧国鉄富内線富内駅舎","","登録有形文化財(建造物)","交通","建築物","","大正","20010828","","北海道","北海道勇払郡むかわ町字穂別富内81-1","","穂別町","","42.78355082","142.22042179"
"101","00007444","旧三井芦別鉄道炭山川橋梁","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","20090108","","北海道","北海道芦別市中の丘町～西芦別町","","芦別市","","43.47982402","142.16726842"
"101","00007334","旧上藻別駅逓所","","登録有形文化財(建造物)","交通","建築物","","大正","20081023","","北海道","北海道紋別市上藻別297-1","","紋別市","","44.18621182","143.33569273"
"101","00009572","旧瀬戸家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","昭和中","20130621","","北海道","北海道稚内市中央4-1813-2他","","稚内市","","45.41367941","141.67531629"
"101","00002188","旧西岡水源池取水塔","","登録有形文化財(建造物)","生活関連","その他工作","","明治","20010828","","北海道","北海道札幌市豊平区西岡公園内","","札幌市","","42.98645324","141.38018489"
"101","00008230","旧青山家別邸主屋","","登録有形文化財(建造物)","住宅","建築物","","大正","20100910","","北海道","北海道小樽市祝津3-63","","","","43.23180218","141.00828184"
"101","00008232","旧青山家別邸板塀","","登録有形文化財(建造物)","住宅","その他工作","","大正","20100910","","北海道","北海道小樽市祝津3-63","","","","43.23188738","141.00866221"
"101","00008231","旧青山家別邸文庫蔵","","登録有形文化財(建造物)","住宅","建築物","","大正","20100910","","北海道","北海道小樽市祝津3-63","","","","43.23157893","141.00840193"
"101","00001461","旧丹波屋旅館洋館","","登録有形文化財(建造物)","産業3次","建築物","","昭和前","20000215","","北海道","北海道枝幸郡中頓別町字小頓別91-1","","","","44.82787447","142.30438782"
"101","00001460","旧丹波屋旅館和館","","登録有形文化財(建造物)","産業3次","建築物","","大正","20000215","","北海道","北海道枝幸郡中頓別町字小頓別91-1","","","","44.82787995","142.30436157"
"101","00002193","旧中村平八郎家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","大正","20010828","","北海道","北海道勇払郡むかわ町字穂別458","","穂別町","","42.75473129","142.13879790"
"101","00011230","旧藤澤家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20161129","","北海道","北海道函館市時任町28他","","","","41.78379200","140.75129600"
"101","00005709","旧北炭夕張炭鉱高松ズリ捨線スキップ隧道","","登録有形文化財(建造物)","産業2次","土木構造物","","昭和中","20061018","","北海道","北海道夕張市高松","","","","43.06359893","141.99933020"
"101","00005716","旧北炭夕張炭鉱高松ズリ捨線ベルト隧道西坑門","","登録有形文化財(建造物)","産業2次","土木構造物","","昭和中","20061018","","北海道","北海道夕張市社光","","","","43.06537250","141.98647481"
"101","00005708","旧北炭夕張炭鉱高松ズリ捨線拱橋","","登録有形文化財(建造物)","産業2次","土木構造物","","昭和中","20061018","","北海道","北海道夕張市高松","","","","43.06383900","141.99142500"
"101","00005703","旧北炭夕張炭鉱専用鉄道高松跨線橋","","登録有形文化財(建造物)","産業2次","土木構造物","","昭和前","20061018","","北海道","北海道夕張市高松","","","","43.06576430","141.98820903"
"101","00005705","旧北炭夕張炭鉱天龍坑資材斜坑坑口","","登録有形文化財(建造物)","産業2次","その他工作","","明治","20061018","","北海道","北海道夕張市高松","","","","43.06638465","141.98793633"
"101","00005704","旧北炭夕張炭鉱天龍坑人車斜坑坑口","","登録有形文化財(建造物)","産業2次","その他工作","","明治","20061018","","北海道","北海道夕張市高松","","","","43.06630393","141.98786842"
"101","00005707","旧北炭夕張炭鉱模擬坑道","","登録有形文化財(建造物)","産業2次","土木構造物","","明治","20061018","","北海道","北海道夕張市高松","","","","43.06641985","141.98854858"
"101","00002576","旧北陸銀行江別支店","","登録有形文化財(建造物)","産業3次","建築物","","大正","20020214","","北海道","北海道江別市二条2-6","","","","43.11358537","141.55917472"
"101","00005761","旧幌向駅逓所","","登録有形文化財(建造物)","交通","建築物","","昭和前","20061129","","北海道","北海道空知郡南幌町元町3-3-19","","","","43.07060912","141.64839827"
"101","00005399","熊谷家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","江戸","20060327","","北海道","北海道北斗市中央2-5-33","","","","41.82186570","140.64935861"
"101","00000115","五島軒本店旧館","","登録有形文化財(建造物)","産業3次","建築物","","昭和前","19970507","","北海道","北海道函館市末広町4-13","","株式会社五島軒","","41.76350075","140.71622890"
"101","00009109","高龍寺位牌堂","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20120223","","北海道","北海道函館市船見町21-1他","","宗教法人高龍寺","","41.76904460","140.70010639"
"101","00009102","高龍寺開山堂","","登録有形文化財(建造物)","宗教","建築物","","明治","20120223","","北海道","北海道函館市船見町21-1他","","宗教法人高龍寺","","41.76893753","140.70030864"
"101","00009105","高龍寺金毘羅堂","","登録有形文化財(建造物)","宗教","建築物","","大正","20120223","","北海道","北海道函館市船見町21-3","","宗教法人高龍寺","","41.76916001","140.69993090"
"101","00009103","高龍寺山門及び袖塀","","登録有形文化財(建造物)","宗教","その他工作","","明治","20120223","","北海道","北海道函館市船見町21-3","","宗教法人高龍寺","","41.76906185","140.69966024"
"101","00009107","高龍寺鐘楼","","登録有形文化財(建造物)","宗教","その他工作","","大正","20120223","","北海道","北海道函館市船見町21-3","","宗教法人高龍寺","","41.76889470","140.69952580"
"101","00009106","高龍寺水盤舎","","登録有形文化財(建造物)","宗教","その他工作","","大正","20120223","","北海道","北海道函館市船見町21-3","","宗教法人高龍寺","","41.76900832","140.69987141"
"101","00009110","高龍寺土塀","","登録有形文化財(建造物)","宗教","その他工作","","大正","20120223","","北海道","北海道函館市船見町21-3","","宗教法人高龍寺","","41.76926111","140.69981744"
"101","00009108","高龍寺宝蔵","","登録有形文化財(建造物)","宗教","建築物","","大正","20120223","","北海道","北海道函館市船見町21-3","","宗教法人高龍寺","","41.76881760","140.69939398"
"101","00009104","高龍寺防火塀","","登録有形文化財(建造物)","宗教","その他工作","","明治","20120223","","北海道","北海道函館市船見町21-1他","","宗教法人高龍寺","","41.76921507","140.70008001"
"101","00009101","高龍寺本堂","","登録有形文化財(建造物)","宗教","建築物","","明治","20120223","","北海道","北海道函館市船見町21-1他","","宗教法人高龍寺","","41.76866389","140.70021346"
"101","00008226","黒田家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","大正","20100910","","北海道","北海道札幌市中央区南13条西7丁目1050","","黒田合資会社","","43.04345013","141.35002897"
"101","00008229","黒田家住宅石塀","","登録有形文化財(建造物)","住宅","その他工作","","大正","20100910","","北海道","北海道札幌市中央区南13条西7丁目1050","","黒田合資会社","","43.04353636","141.35006101"
"101","00008227","黒田家住宅蔵","","登録有形文化財(建造物)","住宅","建築物","","大正","20100910","","北海道","北海道札幌市中央区南13条西7丁目1050","","黒田合資会社","","43.04347305","141.34986251"
"101","00008228","黒田家住宅表門","","登録有形文化財(建造物)","住宅","その他工作","","大正","20100910","","北海道","北海道札幌市中央区南13条西7丁目1050","","黒田合資会社","","43.04338138","141.35027022"
"101","00002190","根室市明治公園第一サイロ","","登録有形文化財(建造物)","産業1次","その他工作","","昭和前","20010828","","北海道","北海道根室市牧の内146-242","","根室市","","43.33457516","145.59887325"
"101","00002192","根室市明治公園第三サイロ","","登録有形文化財(建造物)","産業1次","その他工作","","昭和前","20010828","","北海道","北海道根室市牧の内146-242","","根室市","","43.33488175","145.59838504"
"101","00002191","根室市明治公園第二サイロ","","登録有形文化財(建造物)","産業1次","その他工作","","昭和前","20010828","","北海道","北海道根室市牧の内146-242","","根室市","","43.33499345","145.59871469"
"101","00002500","最創山光岸寺本堂","","登録有形文化財(建造物)","宗教","建築物","","大正","20011120","","北海道","北海道旭川市東鷹栖東1条3丁目272-1","","宗教法人光岸寺","","43.82479900","142.41766400"
"101","00000114","札幌市資料館（旧札幌控訴院）","","登録有形文化財(建造物)","官公庁舎","建築物","","大正","19970507","","北海道","北海道札幌市中央区大通西13-4-194","","札幌市","","43.05852762","141.33747981"
"101","00009571","山崎家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20130621","","北海道","北海道旭川市曙2条3-2399他","","","","43.76906592","142.34458432"
"101","00001161","室蘭市旧室蘭駅舎","","登録有形文化財(建造物)","交通","建築物","","明治","19990708","","北海道","北海道室蘭市海岸町1-5-1","","室蘭市","","42.32220757","140.97022228"
"101","00005790","順誓寺本堂","","登録有形文化財(建造物)","宗教","建築物","","昭和前","20070731","","北海道","北海道網走郡津別町字新町16","","","","43.70988817","144.02547002"
"101","00005714","小林家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","明治","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06124755","141.76955255"
"101","00005720","小林酒造一番蔵","","登録有形文化財(建造物)","産業2次","建築物","","明治","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06150490","141.76960570"
"101","00005717","小林酒造旧ビール庫・缶詰資材庫（大正・昭和の暮らし館）","","登録有形文化財(建造物)","産業2次","建築物","","大正","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06126865","141.77013962"
"101","00005719","小林酒造旧資材庫（昔の酒道具展示館）","","登録有形文化財(建造物)","産業2次","建築物","","大正","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06140972","141.77035449"
"101","00005715","小林酒造旧事務所（蔵元北の錦記念館）","","登録有形文化財(建造物)","産業2次","建築物","","昭和前","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06165393","141.77062149"
"101","00005718","小林酒造旧精米場（酒の郷なつかしホール）","","登録有形文化財(建造物)","産業2次","建築物","","昭和中","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06114600","141.76898279"
"101","00005724","小林酒造五番蔵","","登録有形文化財(建造物)","産業2次","建築物","","明治","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06169348","141.76967701"
"101","00005722","小林酒造三番蔵","","登録有形文化財(建造物)","産業2次","建築物","","大正","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06171472","141.77003349"
"101","00005723","小林酒造四番蔵","","登録有形文化財(建造物)","産業2次","建築物","","明治","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06170934","141.76986715"
"101","00005727","小林酒造蒸米場","","登録有形文化財(建造物)","産業2次","建築物","","明治","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06147955","141.76916759"
"101","00005726","小林酒造製麹室","","登録有形文化財(建造物)","産業2次","建築物","","大正","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06167055","141.76936257"
"101","00005721","小林酒造二番蔵","","登録有形文化財(建造物)","産業2次","建築物","","大正","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06172520","141.77018894"
"101","00005725","小林酒造六番蔵","","登録有形文化財(建造物)","産業2次","建築物","","明治","20061018","","北海道","北海道夕張郡栗山町錦3-109","","","","43.06166324","141.76950446"
"101","00002499","松岡家住宅","","登録有形文化財(建造物)","住宅","建築物","","大正","20011120","","北海道","北海道旭川市6条通13丁目58-3","","","","43.76897169","142.37016531"
"101","00009248","沼田家住宅旧第二りんご倉庫","","登録有形文化財(建造物)","産業1次","建築物","","昭和中","20120813","","北海道","北海道札幌市豊平区西岡4条10-350-64","","","","43.00052228","141.38299496"
"101","00002492","上川倉庫一号倉庫","","登録有形文化財(建造物)","産業3次","建築物","","明治","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76282255","142.36384051"
"101","00002494","上川倉庫三号倉庫（チェアーズギャラリー）","","登録有形文化財(建造物)","産業3次","建築物","","明治","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76260800","142.36349903"
"101","00002491","上川倉庫事務所","","登録有形文化財(建造物)","産業3次","建築物","","大正","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76274907","142.36405279"
"101","00002497","上川倉庫十一号倉庫（大雪地ビール館）","","登録有形文化財(建造物)","産業3次","建築物","","大正","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76261121","142.36389431"
"101","00002496","上川倉庫十号倉庫（デザインギャラリー）","","登録有形文化財(建造物)","産業3次","建築物","","明治","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76250327","142.36365103"
"101","00002493","上川倉庫二号倉庫（リハーサルホール）","","登録有形文化財(建造物)","産業3次","建築物","","明治","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76280838","142.36361931"
"101","00002495","上川倉庫八号倉庫","","登録有形文化財(建造物)","産業3次","建築物","","明治","20011120","","北海道","北海道旭川市宮下通11丁目1604-1・2","","上川倉庫株式会社","","43.76269279","142.36416124"
"101","00001349","杉野目家住宅","","登録有形文化財(建造物)","住宅","建築物","","昭和前","19991014","","北海道","北海道札幌市中央区南19条西11丁目1-25","","","","43.03452506","141.34330370"
"101","00006962","星槎大学（旧頼城小学校）校舎","","登録有形文化財(建造物)","学校","建築物","","昭和中","20080307","","北海道","北海道芦別市緑泉町5-14他","","","","43.45940000","142.16615300"
"101","00006770","星槎大学（旧頼城小学校）体育館","","登録有形文化財(建造物)","学校","建築物","","昭和中","20080307","","北海道","北海道芦別市緑泉町5-14他","","","","43.45972400","142.16648900"
"101","00007711","正行寺鐘楼","","登録有形文化財(建造物)","宗教","その他工作","","明治","20090807","","北海道","北海道厚岸郡厚岸町梅香1-19他","","宗教法人正行寺","","43.03622621","144.84622542"
"101","00005789","斉藤家住宅（旧盛田家住宅）主屋","","登録有形文化財(建造物)","住宅","建築物","","明治","20070731","","北海道","北海道茅部郡森町字鷲ノ木町233-1","","","","42.11464330","140.54215031"
"101","00003018","石崎漁港トンネル","","登録有形文化財(建造物)","交通","土木構造物","","昭和前","20030131","","北海道","北海道檜山郡上ノ国町字館野1番","","上ノ国町","","41.70516164","140.02210294"
"101","00008233","双葉幼稚園園舎","","登録有形文化財(建造物)","学校","建築物","","大正","20100910","","北海道","北海道帯広市東4条南10丁目1他","","日本聖公会北海道教区","","42.92155966","143.21147862"
"101","00007710","中標津町郷土館緑ヶ丘分館（旧北海道農事試験場根室支場陳列館）","","登録有形文化財(建造物)","産業1次","建築物","","昭和前","20090807","","北海道","北海道標津郡中標津町丸山4-3-1","","中標津町","","43.54437448","144.97840252"
"101","00007709","伝成館（旧北海道農事試験場根室支場庁舎）","","登録有形文化財(建造物)","産業1次","建築物","","昭和前","20090807","","北海道","北海道標津郡中標津町桜ヶ丘1-1-5","","中標津町","","43.54437448","144.97840252"
"101","00000720","日本キリスト教団札幌教会（旧札幌美以教会堂）","","登録有形文化財(建造物)","宗教","建築物","","明治","19980902","","北海道","北海道札幌市中央区北1条東1","","日本基督教団札幌教会","","43.06351193","141.35710071"
"101","00009253","博物館網走監獄鏡橋出口哨舎","","登録有形文化財(建造物)","官公庁舎","建築物","","明治","20120813","","北海道","北海道網走市呼人2-2","","公益財団法人網走監獄保存財団","","43.99525192","144.22974253"
"101","00009252","博物館網走監獄鏡橋入口哨舎","","登録有形文化財(建造物)","官公庁舎","建築物","","明治","20120813","","北海道","北海道網走市呼人1-1","","公益財団法人網走監獄保存財団","","43.99584084","144.22830890"
"101","00009254","博物館網走監獄西門哨舎","","登録有形文化財(建造物)","官公庁舎","建築物","","明治","20120813","","北海道","北海道網走市呼人2-2","","公益財団法人網走監獄保存財団","","43.99624772","144.23131892"
"101","00009255","博物館網走監獄裏門","","登録有形文化財(建造物)","官公庁舎","その他工作","","大正","20120813","","北海道","北海道網走市呼人1-1","","公益財団法人網走監獄保存財団","","43.99623821","144.22928210"
"101","00009256","博物館網走監獄裏門哨舎","","登録有形文化財(建造物)","官公庁舎","建築物","","明治","20120813","","北海道","北海道網走市呼人1-1","","公益財団法人網走監獄保存財団","","43.99620013","144.22919168"
"101","00009251","博物館網走監獄煉瓦造独居房","","登録有形文化財(建造物)","官公庁舎","建築物","","明治","20120813","","北海道","北海道網走市呼人1-1","","公益財団法人網走監獄保存財団","","43.99541253","144.22871341"
"101","00011231","函館ＹＷＣＡ会館","","登録有形文化財(建造物)","住宅","建築物","","昭和前","20161129","","北海道","北海道函館市松陰町6-2","","一般財団法人函館ＹＷＣＡ","","41.78641200","140.75875000"
"101","00004684","函館大手町ハウス（旧浅野セメント函館営業所）","","登録有形文化財(建造物)","産業3次","建築物","","大正","20050712","","北海道","北海道函館市大手町5-1","","","","41.77050805","140.72322069"
"101","00002109","函館中華会館","","登録有形文化財(建造物)","文化福祉","建築物","","明治","20010424","","北海道","北海道函館市大町1-20","","社団法人函館中華会館","","41.76806457","140.70945700"
"101","00010242","飯田家住宅座敷棟","","登録有形文化財(建造物)","住宅","建築物","","明治","20141219","","北海道","北海道沙流郡日高町富川南1-401-50","","","","42.51889600","142.02877400"
"101","00010715","飯田家住宅主屋","","登録有形文化財(建造物)","住宅","建築物","","明治","20151117","","北海道","北海道沙流郡日高町門別本町92他","","","","42.47584000","142.07561800"
"101","00001543","北海道教育大学函館校北方教育資料室（旧函館師範学校）","","登録有形文化財(建造物)","学校","建築物","","大正","20000428","","北海道","北海道函館市八幡町1-2","","国立大学法人北海道教育大学","","41.79382300","140.74044800"
"101","00010714","北海道護国神社平成館（旧陸軍第七師団北鎮兵事記念館）","","登録有形文化財(建造物)","文化福祉","建築物","","昭和前","20151117","","北海道","北海道旭川市花咲町一丁目3853他","","宗教法人北海道護国神社","","43.78684100","142.36638900"
"101","00001541","北海道大学旧札幌農学校昆虫及養蚕学教室","","登録有形文化財(建造物)","学校","建築物","","明治","20000428","","北海道","北海道札幌市北区北9条西8丁目","","国立大学法人北海道大学","","43.07099840","141.34250468"
"101","00001649","北海道大学旧札幌農学校図書館書庫","","登録有形文化財(建造物)","学校","建築物","","明治","20000428","","北海道","北海道札幌市北区北9条西8丁目","","国立大学法人北海道大学","","43.07119919","141.34174935"
"101","00001542","北海道大学旧札幌農学校図書館読書室","","登録有形文化財(建造物)","学校","建築物","","明治","20000428","","北海道","北海道札幌市北区北9条西8丁目","","国立大学法人北海道大学","","43.07104109","141.34180212"
"101","00000282","北海道大学古河記念講堂（旧東北帝国大学農科大学林学科教室）","","登録有形文化財(建造物)","学校","建築物","","明治","19970903","","北海道","北海道札幌市北区北9条西7","","国立大学法人北海道大学","","43.07126814","141.34359488"
"101","00001539","北海道大学農学部博物館バチェラー記念館","","登録有形文化財(建造物)","住宅","建築物","","明治","20000428","","北海道","北海道札幌市中央区北3条西8丁目","","国立大学法人北海道大学","","43.06355743","141.34259628"
"101","00001544","北海道大学農学部附属苫小牧地方演習林森林記念館（旧標本貯蔵室）","","登録有形文化財(建造物)","学校","建築物","","昭和前","20000428","","北海道","北海道苫小牧市字高丘無番地","","国立大学法人北海道大学","","42.67712886","141.59763374"
"101","00001540","北海道大学附属植物園庁舎（旧札幌農学校動植物学教室）","","登録有形文化財(建造物)","学校","建築物","","明治","20000428","","北海道","北海道札幌市中央区北3条西8丁目","","国立大学法人北海道大学","","43.06394735","141.34428132"
