台帳ID,管理対象ID,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,都道府県,所在地,保管施設の名称,所有者名,管理団体又は責任者,緯度,経度
"401","26","アポイ岳高山植物群落","","史跡名勝記念物","特別天然記念物","","","","19390907","19520329","北海道","様似郡様似町","","","","42.11377882","143.03191054"
"401","58","ウサクマイ遺跡群","","史跡名勝記念物","史跡","","","","19790523","","北海道","千歳市蘭越","","","","42.81837213","141.57521006"
"401","57","エゾミカサリュウ化石","","史跡名勝記念物","天然記念物","","","","19770716","","北海道","三笠市幾春別錦町1-212-1","三笠市立博物館","","","43.26126040","141.96281101"
"401","12","オオミズナギドリ繁殖地","","史跡名勝記念物","天然記念物","","","","19280324","","北海道","松前郡松前町","","","","41.51155922","139.35728908"
"401","61","オタフンベチャシ跡","","史跡名勝記念物","史跡","","","","19810829","","北海道","十勝郡浦幌町","","","","42.82542292","143.84280360"
"401","3254","オンネトー湯の滝マンガン酸化物生成地","","史跡名勝記念物","天然記念物","","","","20000906","","北海道","足寄郡足寄町","","","","43.37020916","143.97749737"
"401","3413","カリンバ遺跡","","史跡名勝記念物","史跡","","","","20050302","","北海道","恵庭市","","","","42.88870998","141.59483917"
"401","60","キウス周堤墓群","","史跡名勝記念物","史跡","","","","19791023","","北海道","千歳市中央","","","","42.88578385","141.71640587"
"401","3204","シベチャリ川流域チャシ跡群及びアッペツチャシ跡","","史跡名勝記念物","史跡","","","","19971202","","北海道","日高郡新ひだか町、沙流郡日高町","","","","42.32935358","142.37250173"
"401","8","ヒノキアスナロおよびアオトドマツ自生地","","史跡名勝記念物","天然記念物","","","","19221012","","北海道","檜山郡江差町","","","","41.81981428","140.20850412"
"401","00003649","ピリカノカ
　九度山（クトゥンヌプリ）
　黄金山（ピンネタイオルシペ）
　神威岬（カムイエトゥ）
　襟裳岬（オンネエンルム）
　瞰望岩（インカルシ）
　カムイチャシ
　絵鞆半島外海岸
　十勝幌尻岳（ポロシリ）
　幌尻岳（ポロシリ）
　オキクルミのチャシ及びムイノカ","","史跡名勝記念物","名勝","","","","20090723","","北海道","名寄市、石狩市、枝幸郡浜頓別町・枝幸町、幌泉郡えりも町、紋別郡遠軽町、虻田郡豊浦町、帯広市、室蘭市、河西郡中札内村、沙流郡平取町","","","","42.32719146","140.94096308"
"401","75","ピリカ遺跡","","史跡名勝記念物","史跡","","","","19940426","","北海道","瀬棚郡今金町","","","","42.47658785","140.20462821"
"401","35","フゴッペ洞窟","","史跡名勝記念物","史跡","","","","19531114","","北海道","余市郡余市町","","","","43.19480151","140.83818127"
"401","18","モシリヤ砦跡","","史跡名勝記念物","史跡","","","","19351224","","北海道","釧路市城山一丁目","","","","42.98359641","144.39600128"
"401","70","ユクエピラチャシ跡","","史跡名勝記念物","史跡","","","","19870908","","北海道","足寄郡陸別町","","","","43.46413265","143.73574912"
"401","2","阿寒湖のマリモ","","史跡名勝記念物","特別天然記念物","","","","19210303","19520329","北海道","釧路市阿寒町","","","","43.45322225","144.10229501"
"401","5","円山原始林","","史跡名勝記念物","天然記念物","","","","19210303","","北海道","札幌市中央区円山","","","","43.04819472","141.31399596"
"401","36","音江環状列石","","史跡名勝記念物","史跡","","","","19561228","","北海道","深川市音江町","","","","43.67411004","142.03334165"
"401","13","歌才ブナ自生北限地帯","","史跡名勝記念物","天然記念物","","","","19281022","","北海道","寿都郡黒松内町","","","","42.64612085","140.32998048"
"401","41","開拓使札幌本庁本庁舎跡および旧北海道庁本庁舎","","史跡名勝記念物","史跡","","","","19671215","","北海道","札幌市中央区","","","","43.06400008","141.34840509"
"401","00003697","垣ノ島遺跡","","史跡名勝記念物","史跡","","","","20110207","","北海道","北海道函館市","","","","41.92881355","140.94750411"
"401","00003717","旧奥行臼駅逓所","","史跡名勝記念物","史跡","","","","20110921","","北海道","北海道野付郡別海町","","","","43.31287826","145.20978458"
"401","47","旧下ヨイチ運上家","","史跡名勝記念物","史跡","","","","19730731","","北海道","余市郡余市町","","","","43.19786188","140.78821805"
"401","3308","旧岩船氏庭園（香雪園）","","史跡名勝記念物","名勝","","","","20010813","","北海道","函館市見晴町","","","","41.79274158","140.80341911"
"401","68","旧島松駅逓所","","史跡名勝記念物","史跡","","","","19840725","","北海道","札幌郡北広島市字島","","","","42.92398022","141.53803619"
"401","63","旧余市福原漁場","","史跡名勝記念物","史跡","","","","19820212","","北海道","余市郡余市町","","","","43.19972159","140.77831700"
"401","77","旧留萌佐賀家漁場","","史跡名勝記念物","史跡","","","","19970311","","北海道","留萌市礼受町","","","","43.91366758","141.61751178"
"401","64","琴似屯田兵村兵屋跡","","史跡名勝記念物","史跡","","","","19820507","","北海道","札幌市西区琴似","","","","43.07627639","141.30191138"
"401","40","釧路湿原","","史跡名勝記念物","天然記念物","","","","19670706","","北海道","川上郡標茶町、阿寒郡鶴居村、釧路郡釧路町","","","","43.12906068","144.42209764"
"401","20","桂ヶ岡砦跡","","史跡名勝記念物","史跡","","","","19351224","","北海道","網走市桂町","","","","44.01789442","144.26997445"
"401","7","五稜郭跡","","史跡名勝記念物","特別史跡","","","","19221012","19520329","北海道","函館市五稜郭町本通","","","","41.79688684","140.75682682"
"401","3","後方羊蹄山の高山植物帯","","史跡名勝記念物","天然記念物","","","","19210303","","北海道","虻田郡倶知安町・京極町・喜茂別町・真狩村・ニセコ町","","","","42.83039240","140.79366242"
"401","3205","江別古墳群","","史跡名勝記念物","史跡","","","","19980911","","北海道","江別市元江別","","","","43.11687899","141.51587387"
"401","48","国泰寺跡","","史跡名勝記念物","史跡","","","","19731029","","北海道","厚岸郡厚岸町","","","","43.03062071","144.83746036"
"401","29","根室車石","","史跡名勝記念物","天然記念物","","","","19390907","","北海道","根室市花咲港","","","","43.27800480","145.58895845"
"401","66","根室半島チャシ跡群","","史跡名勝記念物","史跡","","","","19830426","","北海道","根室市","","","","43.17060100","145.50654468"
"401","43","沙流川源流原始林","","史跡名勝記念物","天然記念物","","","","19701204","","北海道","沙流郡日高町","","","","42.98266727","142.74582584"
"401","22","最寄貝塚","","史跡名勝記念物","史跡","","","","19361216","","北海道","網走市北一条東二丁目・北二条東二丁目","","","","44.02519110","144.26806929"
"401","14","四稜郭","","史跡名勝記念物","史跡","","","","19340122","","北海道","函館市陣川町","","","","41.82570421","140.77036763"
"401","16","志苔館跡","","史跡名勝記念物","史跡","","","","19340809","","北海道","函館市志海苔町・赤坂町","","","","41.76564477","140.82228894"
"401","1","手宮洞窟","","史跡名勝記念物","史跡","","","","19210303","","北海道","小樽市手宮一丁目","","","","43.21250491","141.00347991"
"401","23","春採湖ヒブナ生息地","","史跡名勝記念物","天然記念物","","","","19371221","","北海道","釧路市春採","","","","42.97215855","144.40347602"
"401","21","春採台地竪穴群","","史跡名勝記念物","史跡","","","","19351224","","北海道","釧路市春湖台","","","","42.97468890","144.39934378"
"401","45","女満別湿生植物群落","","史跡名勝記念物","天然記念物","","","","19720614","","北海道","網走郡女満別町","","","","43.93459727","144.18012921"
"401","73","庄内藩ハママシケ陣屋跡","","史跡名勝記念物","史跡","","","","19880517","","北海道","浜益郡浜益村","","","","43.59010579","141.39327093"
"401","33","昭和新山","","史跡名勝記念物","特別天然記念物","","","","19510609","19570619","北海道","有珠郡壮瞥町","","","","42.54257268","140.86439230"
"401","17","松前氏城跡
　福山城跡
　館城跡","","史跡名勝記念物","史跡","","","","19350607","","北海道","松前郡松前町、檜山郡厚沢部町","","","","41.43008755","140.10791810"
"401","46","松前小島","","史跡名勝記念物","天然記念物","","","","19721212","","北海道","松前郡松前町","","","","41.35962009","139.80543712"
"401","38","松前藩戸切地陣屋跡","","史跡名勝記念物","史跡","","","","19650318","","北海道","上磯郡上磯町","","","","41.85388046","140.61915976"
"401","62","松前藩主松前家墓所","","史跡名勝記念物","史跡","","","","19811121","","北海道","松前郡松前町","","","","41.43127597","140.10592222"
"401","67","焼尻の自然林","","史跡名勝記念物","天然記念物","","","","19830830","","北海道","苫前郡羽幌町","","","","44.43923887","141.42003138"
"401","54","上之国館跡
　花沢館跡
　洲崎館跡
　勝山館跡","","史跡名勝記念物","史跡","","","","19770412","","北海道","檜山郡上ノ国町","","","","41.80012940","140.10061858"
"401","49","常呂遺跡","","史跡名勝記念物","史跡","","","","19740312","","北海道","常呂郡常呂町","","","","44.12991699","144.01562941"
"401","52","西月ヶ岡遺跡","","史跡名勝記念物","史跡","","","","19760828","","北海道","根室市西浜町","","","","43.31649942","145.55866360"
"401","69","静川遺跡","","史跡名勝記念物","史跡","","","","19870108","","北海道","苫小牧市字静川","","","","42.67704980","141.81844390"
"401","50","善光寺跡","","史跡名勝記念物","史跡","","","","19740523","","北海道","伊達市有珠町","","","","42.52080711","140.77993451"
"401","6","藻岩原始林","","史跡名勝記念物","天然記念物","","","","19210303","","北海道","札幌市南区藻岩山","","","","43.02654210","141.32594575"
"401","53","大館跡","","史跡名勝記念物","史跡","","","","19770405","","北海道","松前郡松前町","","","","41.43601967","140.10886886"
"401","34","大黒島海鳥繁殖地","","史跡名勝記念物","天然記念物","","","","19510609","","北海道","厚岸郡厚岸町","","","","42.95032419","144.86913023"
"401","44","大雪山","","史跡名勝記念物","特別天然記念物","","","","19710423","19770315","北海道","上川郡上川町・東川町・美瑛町・新得町","","","","43.55100631","142.82994284"
"401","3300","大船遺跡","","史跡名勝記念物","史跡","","","","20010813","","北海道","函館市大船町","","","","41.95794955","140.92430440"
"401","3270","大谷地貝塚","","史跡名勝記念物","史跡","","","","20001120","","北海道","余市郡余市町","","","","43.19088619","140.83530442"
"401","19","鶴ヶ岱チャランケ砦跡","","史跡名勝記念物","史跡","","","","19351224","","北海道","釧路市鶴ヶ岱","","","","42.97788490","144.40859967"
"401","25","天都山","","史跡名勝記念物","名勝","","","","19381214","","北海道","網走市字天都山","","","","43.99902132","144.23763002"
"401","24","天売島海鳥繁殖地","","史跡名勝記念物","天然記念物","","","","19380808","","北海道","苫前郡羽幌町","","","","44.41928379","141.29466395"
"401","10","登別原始林","","史跡名勝記念物","天然記念物","","","","19241209","","北海道","登別市登別温泉町","","","","42.49571894","141.15411414"
"401","15","東蝦夷地南部藩陣屋跡
　モロラン陣屋跡
　ヲシャマンベ陣屋跡
　砂原陣屋跡","","史跡名勝記念物","史跡","","","","19340501","","北海道","室蘭市陣屋町・崎守町、山越郡長万部町、茅部郡砂原町","","","","42.36970568","140.94814432"
"401","42","東釧路貝塚","","史跡名勝記念物","史跡","","","","19700722","","北海道","釧路市貝塚一丁目","","","","42.99405818","144.41248976"
"401","3333","入江・高砂貝塚","","史跡名勝記念物","史跡","","","","19880513","","北海道","虻田郡洞爺湖町","","","","42.54710056","140.77019889"
"401","37","忍路環状列石","","史跡名勝記念物","史跡","","","","19610310","","北海道","小樽市忍路二丁目","","","","43.19957900","140.87464787"
"401","74","白滝遺跡群","","史跡名勝記念物","史跡","","","","19890109","","北海道","紋別郡遠軽町","","","","43.87437580","143.13345593"
"401","39","白老仙台藩陣屋跡","","史跡名勝記念物","史跡","","","","19660303","","北海道","白老郡白老町","","","","42.56317149","141.34291527"
"401","51","標津遺跡群
　伊茶仁カリカリウス遺跡
　古道遺跡
　三本木遺跡","","史跡名勝記念物","史跡","","","","19760621","","北海道","標津郡標津町","","","","43.67438382","145.09414930"
"401","59","標津湿原","","史跡名勝記念物","天然記念物","","","","19790807","","北海道","標津郡標津町","","","","43.67603514","145.11000731"
"401","71","北黄金貝塚","","史跡名勝記念物","史跡","","","","19871225","","北海道","伊達市北黄金町","","","","42.40203392","140.91064837"
"401","56","北斗遺跡","","史跡名勝記念物","史跡","","","","19770714","","北海道","釧路市北斗","","","","43.06873613","144.31718424"
"401","31","幌満ゴヨウマツ自生地","","史跡名勝記念物","天然記念物","","","","19430824","","北海道","様似郡様似町","","","","42.09986457","143.05897418"
"401","9","霧多布泥炭形成植物群落","","史跡名勝記念物","天然記念物","","","","19221012","","北海道","厚岸郡浜中町","","","","43.09375036","145.07994025"
"401","28","名寄高師小僧","","史跡名勝記念物","天然記念物","","","","19390907","","北海道","名寄市瑞穂","","","","44.36802700","142.38041700"
"401","27","名寄鈴石","","史跡名勝記念物","天然記念物","","","","19390907","","北海道","名寄市緑丘","","","","44.32908333","142.47830555"
"401","65","茂別館跡","","史跡名勝記念物","史跡","","","","19820703","","北海道","上磯郡上磯町","","","","41.77022042","140.60413071"
"401","4","野幌原始林","","史跡名勝記念物","特別天然記念物","","","","19210303","19520329","北海道","北広島市","","","","42.99110702","141.53357484"
"401","76","夕張岳の高山植物群落および蛇紋岩メランジュ帯","","史跡名勝記念物","天然記念物","","","","19960619","","北海道","夕張市空知郡南富良野町","","","","43.10298173","142.23680231"
"401","30","落石岬のサカイツツジ自生地","","史跡名勝記念物","天然記念物","","","","19400210","","北海道","根室市落石西","","","","43.16492839","145.50645568"
"401","32","和琴ミンミンゼミ発生地","","史跡名勝記念物","天然記念物","","","","19510609","","北海道","川上郡弟子屈町","","","","43.58385166","144.31311619"
"401","00003466","鷲ノ木遺跡","","史跡名勝記念物","史跡","","","","20060126","","北海道","茅部郡森町","","","","42.11602639","140.52606523"
"401","11","鶉川ゴヨウマツ自生北限地帯","","史跡名勝記念物","天然記念物","","","","19280207","","北海道","檜山郡厚沢部町","","","","41.99018861","140.42599549"
"401","00003536","阿光坊古墳群","","史跡名勝記念物","史跡","","","","20070726","","青森県","上北郡おいらせ町","","","","40.60932481","141.37675044"
"401","102","下北半島のサルおよびサル生息北限地","","史跡名勝記念物","天然記念物","","","","19701111","","青森県","むつ市、下北郡佐井村（ニホンザルは下北半島に生息するもの全部）","","","","41.19421527","140.76941005"
"401","97","亀ヶ岡石器時代遺跡","","史跡名勝記念物","史跡","","","","19440626","","青森県","つがる市木造町","","","","40.88489500","140.33956900"
"401","00003479","金平成園（澤成園）","","史跡名勝記念物","名勝","","","","20060126","","青森県","黒石市","","","","40.64344988","140.59249864"
"401","3397","五所川原須恵器窯跡","","史跡名勝記念物","史跡","","","","20040930","","青森県","五所川原市","","","","40.75863600","140.54681400"
"401","3276","高屋敷館遺跡","","史跡名勝記念物","史跡","","","","20010129","","青森県","青森市","","","","40.73694142","140.58444583"
"401","95","根城跡","","史跡名勝記念物","史跡","","","","19411213","","青森県","八戸市根城","","","","40.50619217","141.46092654"
"401","108","三内丸山遺跡","","史跡名勝記念物","特別史跡","","","","19970305","20001124","青森県","青森市大字三内","","","","40.81103046","140.69849073"
"401","96","七戸城跡","","史跡名勝記念物","史跡","","","","19411213","","青森県","上北郡七戸町","","","","40.69766596","141.14905200"
"401","92","種差海岸","","史跡名勝記念物","名勝","","","","19371221","","青森県","八戸市鮫町","","","","40.51705722","141.59119730"
"401","00003446","十三湊遺跡","","史跡名勝記念物","史跡","","","","20050714","","青森県","五所川原市","","","","41.02849518","140.32949330"
"401","107","小牧野遺跡","","史跡名勝記念物","史跡","","","","19950317","","青森県","青森市大字野沢","","","","40.73856160","140.72862813"
"401","90","小湊のハクチョウおよびその渡来地","","史跡名勝記念物","特別天然記念物","","","","19220308","19520329","青森県","東津軽郡平内町","","","","40.93714291","140.97041357"
"401","3251","垂柳遺跡","","史跡名勝記念物","史跡","","","","20000411","","青森県","南津軽郡田舎館村","","","","40.63291889","140.56596890"
"401","104","瑞楽園","","史跡名勝記念物","名勝","","","","19790531","","青森県","弘前市宮館","","","","40.64941666","140.41413888"
"401","101","是川石器時代遺跡","","史跡名勝記念物","史跡","","","","19570701","","青森県","八戸市是川","","","","40.47403050","141.49161703"
"401","105","清藤氏書院庭園","","史跡名勝記念物","名勝","","","","19790807","","青森県","南津軽郡尾上町","","","","40.61594444","140.56983333"
"401","100","盛美園","","史跡名勝記念物","名勝","","","","19530331","","青森県","南津軽郡尾上町","","","","40.61711111","140.56980555"
"401","3396","聖寿寺館跡","","史跡名勝記念物","史跡","","","","20040930","","青森県","三戸郡南部町","","","","40.41246999","141.26512610"
"401","00003759","大森勝山遺跡","","史跡名勝記念物","史跡","","","","20120919","","青森県","青森県弘前市","","","","40.60310250","140.46392222"
"401","00003780","大平山元遺跡","","史跡名勝記念物","史跡","","","","20130327","","青森県","青森県東津軽郡外ヶ浜町","","","","",""
"401","3207","丹後平古墳群","","史跡名勝記念物","史跡","","","","19990114","","青森県","八戸市大字根城","","","","40.48117767","141.46694685"
"401","106","長七谷地貝塚","","史跡名勝記念物","史跡","","","","19810525","","青森県","八戸市大字市川町","","","","40.57198700","141.45887800"
"401","99","津軽氏城跡
　種里城跡
　堀越城跡
　弘前城跡","","史跡名勝記念物","史跡","","","","19520329","","青森県","弘前市下白銀町・西茂森町・新寺町・桶屋町・堂屋町・亀甲町・堀越・西津軽郡・鰺ヶ沢町","","","","40.59865949","140.46674464"
"401","98","田小屋野貝塚","","史跡名勝記念物","史跡","","","","19440626","","青森県","つがる市木造町","","","","40.88817600","140.33923300"
"401","3206","二ツ森貝塚","","史跡名勝記念物","史跡","","","","19980116","","青森県","上北郡七戸町","","","","40.74845883","141.22984087"
"401","00003495","浜尻屋貝塚","","史跡名勝記念物","史跡","","","","20060728","","青森県","下北郡東通村","","","","41.41065294","141.45849047"
"401","89","蕪島ウミネコ繁殖地","","史跡名勝記念物","天然記念物","","","","19220308","","青森県","八戸市鮫町","","","","40.53934972","141.55792302"
"401","94","仏宇多（仏ヶ浦）","","史跡名勝記念物","名勝","天然記念物","","","19410423","","青森県","下北郡佐井村","","","","41.30677961","140.80349881"
"401","91","法量のイチョウ","","史跡名勝記念物","天然記念物","","","","19261020","","青森県","十和田市法量","","","","40.58705500","141.01792900"
"401","103","縫道石山・縫道石の特殊植物群落","","史跡名勝記念物","天然記念物","","","","19761223","","青森県","下北郡佐井村","","","","41.31311760","140.84691421"
"401","3390","北金ヶ沢のイチョウ","","史跡名勝記念物","天然記念物","","","","20040930","","青森県","西津軽郡深浦町","","","","40.74906318","140.08939852"
"401","93","浪岡城跡","","史跡名勝記念物","史跡","","","","19400210","","青森県","青森市","","","","40.71790161","140.60476718"
"401","3437","イーハトーブの風景地
　鞍掛山
　七つ森
　狼森
　釜淵の滝
　イギリス海岸
　五輪峠
　種山ヶ原","","史跡名勝記念物","名勝","","","","20050302","","岩手県","岩手郡滝沢村、岩手郡雫石町、花巻市、奥州市、気仙郡住田町","","","","39.81772026","141.02357403"
"401","122","カズクリ自生地","","史跡名勝記念物","天然記念物","","","","19270408","","岩手県","花巻市","","","","39.41193400","141.27609300"
"401","120","シダレカツラ","","史跡名勝記念物","天然記念物","","","","19241209","","岩手県","盛岡市肴町・門・大ヶ生","","","","39.69813500","141.15550200"
"401","3344","綾織新田遺跡","","史跡名勝記念物","史跡","","","","20021219","","岩手県","遠野市綾織町","","","","39.31704513","141.46854328"
"401","161","安家洞","","史跡名勝記念物","天然記念物","","","","19750207","","岩手県","下閉伊郡岩泉町","","","","39.97712915","141.73822882"
"401","00003655","奥州街道","","史跡名勝記念物","史跡","","","","20100222","","岩手県","岩手県二戸郡一戸町、岩手郡岩手町","","","","40.23880380","141.29888505"
"401","129","下船渡貝塚","","史跡名勝記念物","史跡","","","","19340122","","岩手県","大船渡市大船渡町","","","","39.03776484","141.71903170"
"401","151","夏油温泉の石灰華","","史跡名勝記念物","特別天然記念物","","","","19410228","19570619","岩手県","北上市和賀町","","","","39.21067231","140.88681870"
"401","133","花輪堤ハナショウブ群落","","史跡名勝記念物","天然記念物","","","","19350411","","岩手県","花巻市西宮野目","","","","39.43141897","141.12439658"
"401","137","華蔵寺の宝珠マツ","","史跡名勝記念物","天然記念物","","","","19351224","","岩手県","陸前高田市小友町","","","","38.99059300","141.70690900"
"401","168","角塚古墳","","史跡名勝記念物","史跡","","","","19850322","","岩手県","胆沢郡胆沢町","","","","39.14136172","141.09374587"
"401","153","葛根田の大岩屋","","史跡名勝記念物","天然記念物","","","","19430219","","岩手県","岩手郡雫石町","","","","39.80806000","140.92923000"
"401","163","樺山遺跡","","史跡名勝記念物","史跡","","","","19770714","","岩手県","北上市稲瀬町","","","","39.24234144","141.12987147"
"401","146","館ヶ崎角岩岩脈","","史跡名勝記念物","天然記念物","","","","19390907","","岩手県","大船渡市末崎町","","","","38.98965100","141.72473100"
"401","125","岩手山高山植物帯","","史跡名勝記念物","天然記念物","","","","19280207","","岩手県","岩手郡滝沢村","","","","39.85120567","141.00207993"
"401","143","岩泉湧窟及びコウモリ","","史跡名勝記念物","天然記念物","","","","19381214","","岩手県","下閉伊郡岩泉町","","","","39.85999860","141.79274403"
"401","3438","旧観自在王院庭園","","史跡名勝記念物","名勝","","","","20050302","","岩手県","西磐井郡平泉町","","","","38.98817890","141.11037523"
"401","157","橋野高炉跡","","史跡名勝記念物","史跡","","","","19570603","","岩手県","釜石市橋野町","","","","39.34342274","141.68243960"
"401","3428","金鶏山","","史跡名勝記念物","史跡","","","","20050222","","岩手県","西磐井郡平泉町","","","","38.99335037","141.10920153"
"401","134","九戸城跡","","史跡名勝記念物","史跡","","","","19350607","","岩手県","二戸市福岡町","","","","40.26790019","141.30316196"
"401","123","厳美渓","","史跡名勝記念物","名勝","天然記念物","","","19270905","","岩手県","一関市厳美町","","","","38.94219836","141.05193958"
"401","169","御所野遺跡","","史跡名勝記念物","史跡","","","","19931221","","岩手県","二戸郡一戸町","","","","40.19815136","141.30645834"
"401","142","碁石海岸","","史跡名勝記念物","名勝","天然記念物","","","19370615","","岩手県","大船渡市末崎町","","","","38.98854443","141.74298426"
"401","166","江釣子古墳群","","史跡名勝記念物","史跡","","","","19790910","","岩手県","北上市江釣子・北鬼柳・和賀町長沼","","","","39.29146211","141.08231253"
"401","149","高田松原","","史跡名勝記念物","名勝","","","","19401113","","岩手県","陸前高田市高田町","","","","39.00484168","141.63111698"
"401","128","高野長英旧宅","","史跡名勝記念物","史跡","","","","19330413","","岩手県","奥州市大畑小路","","","","39.14161321","141.14100696"
"401","3398","国見山廃寺跡","","史跡名勝記念物","史跡","","","","20040930","","岩手県","北上市","","","","39.26344300","141.14212000"
"401","3415","骨寺村荘園遺跡","","史跡名勝記念物","史跡","","","","20050302","","岩手県","一関市","","","","38.98170210","140.95177743"
"401","139","根反の大珪化木","","史跡名勝記念物","特別天然記念物","","","","19361216","19520329","岩手県","二戸郡一戸町","","","","40.19032700","141.33459500"
"401","147","崎山の潮吹穴","","史跡名勝記念物","天然記念物","","","","19390907","","岩手県","宮古市崎鍬ヶ崎","","","","39.67689350","141.98147652"
"401","148","崎山の蝋燭岩","","史跡名勝記念物","天然記念物","","","","19390907","","岩手県","宮古市崎鍬ヶ崎","","","","39.66240300","141.97279400"
"401","170","崎山貝塚","","史跡名勝記念物","史跡","","","","19960716","","岩手県","宮古市大字崎山第一地割・第二地割・第三地割","","","","39.67463142","141.96144694"
"401","135","三貫島オオミズナギドリ及ヒメクロウミツバメ繁殖地","","史跡名勝記念物","天然記念物","","","","19351224","","岩手県","釜石市箱崎町","","","","39.30609863","141.98220316"
"401","154","珊琥島","","史跡名勝記念物","名勝","","","","19430827","","岩手県","大船渡市珊琥島","","","","39.03691346","141.72735163"
"401","150","姉帯小鳥谷根反の珪化木地帯","","史跡名勝記念物","天然記念物","","","","19410221","","岩手県","二戸郡一戸町","","","","40.19046748","141.32651856"
"401","167","志波城跡","","史跡名勝記念物","史跡","","","","19840914","","岩手県","盛岡市太田","","","","39.68555267","141.10624036"
"401","144","実相寺のイチョウ","","史跡名勝記念物","天然記念物","","","","19381214","","岩手県","二戸郡一戸町","","","","40.22126800","141.30026200"
"401","140","蛇ヶ崎","","史跡名勝記念物","天然記念物","","","","19361216","","岩手県","陸前高田市小友町","","","","38.98114814","141.71711454"
"401","126","勝源院の逆ガシワ","","史跡名勝記念物","天然記念物","","","","19291217","","岩手県","紫波郡紫波町","","","","39.56016500","141.16583300"
"401","155","焼走り熔岩流","","史跡名勝記念物","特別天然記念物","","","","19441107","19520329","岩手県","岩手郡西根町","","","","39.86989176","141.04426249"
"401","00003753","浄土ヶ浜","","史跡名勝記念物","名勝","","","","20120124","","岩手県","","","宮古市","","",""
"401","141","盛岡城跡","","史跡名勝記念物","史跡","","","","19370417","","岩手県","盛岡市内丸","","","","39.70066353","141.15108067"
"401","119","盛岡石割ザクラ","","史跡名勝記念物","天然記念物","","","","19230307","","岩手県","盛岡市内丸","","","","39.70382700","141.15110800"
"401","124","早池峰山および薬師岳の高山帯・森林植物群落","","史跡名勝記念物","特別天然記念物","","","","19280207","19570619","岩手県","花巻市、遠野市附馬牛町、下閉伊郡川井村","","","","39.55631767","141.47155529"
"401","162","早池峰山のアカエゾマツ自生南限地","","史跡名勝記念物","天然記念物","","","","19750218","","岩手県","下閉伊郡川井村","","","","39.57350550","141.48215787"
"401","00003597","大清水上遺跡","","史跡名勝記念物","史跡","","","","20080728","","岩手県","奥州市","","","","39.11310698","140.95390454"
"401","3299","大洞貝塚","","史跡名勝記念物","史跡","","","","20010813","","岩手県","大船渡市","","","","39.06681149","141.74457859"
"401","160","大揚沼モリアオガエルおよびその繁殖地","","史跡名勝記念物","天然記念物","","","","19721208","","岩手県","岩手郡松尾村","","","","39.92332450","140.89130188"
"401","130","蛸ノ浦貝塚","","史跡名勝記念物","史跡","","","","19340122","","岩手県","大船渡市赤崎町","","","","39.03565280","141.73986080"
"401","3414","達谷窟","","史跡名勝記念物","史跡","","","","20050302","","岩手県","西磐井郡平泉町","","","","38.96901282","141.05813630"
"401","118","胆沢城跡","","史跡名勝記念物","史跡","","","","19221012","","岩手県","奥州市佐倉河","","","","39.18075357","141.13514156"
"401","00003508","男神岩・女神岩・鳥越山","","史跡名勝記念物","名勝","","","","20060728","","岩手県","二戸市、二戸郡一戸町","","","","40.24635011","141.27250274"
"401","165","中尊寺境内","","史跡名勝記念物","特別史跡","","","","19790522","19790522","岩手県","西磐井郡平泉町","","","","39.00186419","141.10007091"
"401","131","中沢浜貝塚","","史跡名勝記念物","史跡","","","","19340122","","岩手県","陸前高田市広田町","","","","38.95441924","141.69403949"
"401","127","長泉寺の大イチョウ","","史跡名勝記念物","天然記念物","","","","19310220","","岩手県","久慈市門前","","","","40.20078300","141.76696800"
"401","00003816","鳥海柵跡","","史跡名勝記念物","史跡","","","","20131017","","岩手県","岩手県胆沢郡金ケ崎町","","","","39.18949842","141.11459772"
"401","132","椿島ウミネコ繁殖地","","史跡名勝記念物","天然記念物","","","","19341228","","岩手県","陸前高田市広田町","","","","38.93598565","141.71715619"
"401","145","藤島のフジ","","史跡名勝記念物","天然記念物","","","","19381214","","岩手県","二戸郡一戸町","","","","40.16638200","141.30474900"
"401","159","徳丹城跡","","史跡名勝記念物","史跡","","","","19690805","","岩手県","紫波郡矢巾町","","","","39.60777681","141.17236734"
"401","3252","南部領伊達領境塚","","史跡名勝記念物","史跡","","","","20000131","","岩手県","北上市、胆沢郡金ヶ崎町","","","","39.26466287","141.05074033"
"401","136","日出島クロコシジロウミツバメ繁殖地","","史跡名勝記念物","天然記念物","","","","19351224","","岩手県","宮古市崎鍬ヶ崎","","","","39.66991923","141.98744676"
"401","164","八天遺跡","","史跡名勝記念物","史跡","","","","19780222","","岩手県","北上市更木町","","","","39.32894584","141.15726166"
"401","156","樋口沢ゴトランド紀化石産地","","史跡名勝記念物","天然記念物","","","","19570508","","岩手県","大船渡市日頃市町","","","","39.13262446","141.66231745"
"401","00003725","平糠のイヌブナ自然林","","史跡名勝記念物","天然記念物","","","","20110921","","岩手県","岩手県二戸郡一戸町","","","","40.08745107","141.31962740"
"401","117","無量光院跡","","史跡名勝記念物","特別史跡","","","","19221012","19550324","岩手県","西磐井郡平泉町","","","","38.99293001","141.11588820"
"401","116","毛越寺境内
　附　鎮守社跡","","史跡名勝記念物","特別史跡","","","","19221012","19521122","岩手県","西磐井郡平泉町","","","","38.99053116","141.11545706"
